text,created_at,author_id,likes,retweets,replies,text_cleaned,finbert_label,finbert_confidence
The Idea of Bitcoin and Crypto Currency. Stream Podcast &amp; Subscribe @HackerproofHQ  YouTube Channel #hackerproofhq #bitcoin  #tech https://t.co/7gPvVdJPL9,2026-03-27 01:38:42+00:00,,0,0,1,the idea of bitcoin and crypto currency stream podcast amp subscribe youtube channel hackerproofhq bitcoin tech,neutral,0.9281176924705505
"🚨 CRYPTO NEWS! Trump to put his signature on US dollars, breaking a tradition since 1861 https://t.co/pfNkVtE0wI #crypto #bitcoin #cryptonews #altcoin #btc #usdt #btcusdt #token #news #trading https://t.co/Xou3v9Oa3S",2026-03-27 01:38:41+00:00,,3,0,1,crypto news trump to put his signature on us dollars breaking a tradition since 1861 crypto bitcoin cryptonews altcoin btc usdt btcusdt token news trading,neutral,0.8924350142478943
CNBC: BITCOIN HEADS INTO $14 BILLION OPTIONS EXPIRY AMID ESCALATING WEST ASIA TENSIONS. ...,2026-03-27 01:38:37+00:00,,0,0,0,cnbc bitcoin heads into billion options expiry amid escalating west asia tensions,negative,0.8047341704368591
CNBC: Bitcoin heads into $14 billion options expiry amid escalating West Asia tensions.,2026-03-27 01:38:24+00:00,,21,2,2,cnbc bitcoin heads into billion options expiry amid escalating west asia tensions,negative,0.8047341704368591
"🧱 No need for expensive machines anymore — Bitcell is revolutionizing Bitcoin mining!
  
  ⚡️ You can now mine Bitcoin from your mobile phone with @bitcell_app in just ONE click!

🔋 I just mined 12.00 $BTCL!

👉 Start mining now at https://t.co/A3gdVpVvLh",2026-03-27 01:38:12+00:00,,0,0,0,no need for expensive machines anymore bitcell is revolutionizing bitcoin mining you can now mine bitcoin from your mobile phone with in just one click i just mined 1200 start mining now at,neutral,0.9016282558441162
"🔬 Altcoin Spotlight: SUI/USDT
🔗 CryptOn Forecast - https://t.co/yM5dEPYM8R #btc #crypto #CryptoWhales #RSIAlert #MorningBriefing

Full technical breakdown for SUI 👇

💰 Price: $0.9261 (-4.4%)
📊 24H Volume: $27.6M
📈 24H Range: $0.9090 — $0.9692

📋 Technical Indicators:
• …",2026-03-27 01:38:11+00:00,,0,0,0,altcoin spotlight suiusdt crypton forecast btc crypto cryptowhales rsialert morningbriefing full technical breakdown for sui price 9261 44 24h volume 6m 24h range 9090 9692 technical indicators,neutral,0.9328356981277466
"I'll post daily #Bitcoin Motivation &amp; Positive Thinking. 💪

Follow me for daily update. 😊 #BTC2026",2026-03-27 01:38:03+00:00,,0,0,1,ill post daily bitcoin motivation amp positive thinking follow me for daily update btc2026,neutral,0.8985387682914734
"GameStop pledged nearly all of its 4,710 Bitcoin holdings as collateral with Coinbase Credit for a covered-call options strategy. https://t.co/X3FwXZAW7o",2026-03-27 01:37:40+00:00,,0,0,0,gamestop pledged nearly all of its 4710 bitcoin holdings as collateral with coinbase credit for a coveredcall options strategy,neutral,0.8277326822280884
It's a trap. Buy #Bitcoin https://t.co/lVemCaPjr4,2026-03-27 01:37:39+00:00,,0,0,1,its a trap buy bitcoin,neutral,0.9267081022262573
"The halving event, which reduces the block reward for miners by half approximately every four years, impacts Bitcoin''s supply and market dynamics. NFA,.",2026-03-27 01:37:35+00:00,,0,0,0,the halving event which reduces the block reward for miners by half approximately every four years impacts bitcoins supply and market dynamics nfa,negative,0.773478090763092
"Crypto scam victim? We provide solutions to trace and recover stolen USDT, BTC, XRP, and BNB. Get help today.
#crypto #scamhelp",2026-03-27 01:37:32+00:00,,0,0,0,crypto scam victim we provide solutions to trace and recover stolen usdt btc xrp and bnb get help today crypto scamhelp,neutral,0.6760733127593994
How to Buy Bitcoin with Paysafecard Instantly (2025- 2026 Guide) https://t.co/3hC3WEVewC via @YouTube,2026-03-28 01:42:44+00:00,,0,1,0,how to buy bitcoin with paysafecard instantly 2025 2026 guide via,neutral,0.9254524111747742
"Dickrate or custom dm me😷🥴
#buyingcontent #nsfwtwt chime Bitcoin #btc #chime #buyingcontent",2026-03-28 01:42:42+00:00,,1,0,1,dickrate or custom dm me buyingcontent nsfwtwt chime bitcoin btc chime buyingcontent,neutral,0.9389400482177734
"If you’re watching your portfolio bleed right now…

…I see you. 

This hurts. 

Oil at $100. War. Recession whispers turning into screams. 

#Bitcoin down close to 50% from the highs. Your screen is red and the news is worse.

The pain is real. 

And honestly? It may not be",2026-03-28 01:42:39+00:00,,1,0,0,if youre watching your portfolio bleed right now i see you this hurts oil at war recession whispers turning into screams bitcoin down close to 50 from the highs your screen is red and the news is worse the pain is real and honestly it may not be,negative,0.9616777300834656
"NOT FOR BTC'ers 
or any other Crypto eyes. 
😋 #secrets of BitCoin'ers 
https://t.co/1YmzIYnK0a",2026-03-28 01:42:36+00:00,,1,0,0,not for btcers or any other crypto eyes secrets of bitcoiners,neutral,0.9451509714126587
"☑️Miners selling Bitcoin, History suggests otherwise.

Right now, the market is reacting to miners selling BTC
and calling it bearish. But we’ve seen this exact setup before.

🇨🇳China, 2021

When China banned Bitcoin mining, global hashrate dropped by ~50% almost overnight, and https://t.co/HBnlIfZ28W",2026-03-28 01:42:22+00:00,,0,0,1,miners selling bitcoin history suggests otherwise right now the market is reacting to miners selling btc and calling it bearish but weve seen this exact setup before china 2021 when china banned bitcoin mining global hashrate dropped by 50 almost overnight and,negative,0.966360330581665
"Dickrate or custom dm me🎃😸
#buyingcontent #nsfwtwt chime Bitcoin #btc #chime #buyingcontent",2026-03-28 01:42:16+00:00,,2,0,0,dickrate or custom dm me buyingcontent nsfwtwt chime bitcoin btc chime buyingcontent,neutral,0.9389400482177734
"The post that made the most money is rarely the one I worked hardest on.

The 8-minute post outperforms the 2-hour post regularly.

$1 guide explains why. Bio link.
#BTC $ARPA",2026-03-28 01:42:12+00:00,,0,0,0,the post that made the most money is rarely the one i worked hardest on the 8minute post outperforms the 2hour post regularly guide explains why bio link btc,neutral,0.8540451526641846
"Available now 🔥 https://t.co/noE7s3InWq your branded hub for Bitcoin financial calendars and crypto market tracking. Buy or LTO on GoDaddy. Launch your financial vision today!

#Bitcoin #CryptoFin #DomainForSale https://t.co/QBgXZLFBpU",2026-03-28 01:42:11+00:00,,0,0,0,available now your branded hub for bitcoin financial calendars and crypto market tracking buy or lto on godaddy launch your financial vision today bitcoin cryptofin domainforsale,neutral,0.9350419044494629
Morgan Stanley Bitcoin Trust files with the SEC  https://t.co/qsJOK81VfX,2026-03-28 01:42:09+00:00,,0,0,0,morgan stanley bitcoin trust files with the sec,neutral,0.909795343875885
"Iam calling it what it is this is a false breakdown in #Bitcoin and #Crypto 
Global m2 bottom shows the bottom of this with an up trend to it with no major breakdown after..it’s just a liquidity grab before the BOOMS
NOT FINANCIAL ADVICE https://t.co/qXTOxpwWRB",2026-03-28 01:42:07+00:00,,0,0,0,iam calling it what it is this is a false breakdown in bitcoin and crypto global m2 bottom shows the bottom of this with an up trend to it with no major breakdown afterits just a liquidity grab before the booms not financial advice,neutral,0.8603725433349609
Changes nothing.. bitcoin to $40k 🤝 https://t.co/B8rVqvgUYg,2026-03-28 01:41:59+00:00,,0,0,0,changes nothing bitcoin to,neutral,0.9221537113189697
"Dickrate or custom dm me🫨💦
#buyingcontent #nsfwtwt chime Bitcoin #btc #chime #buyingcontent",2026-03-28 01:41:44+00:00,,1,0,0,dickrate or custom dm me buyingcontent nsfwtwt chime bitcoin btc chime buyingcontent,neutral,0.9389400482177734
"#VIP FEEDBACKS 🤩🤩

MESSAGE   TO PARTICIPATE

 #BBB26 #WWENXT             #BTC #ETH #Crypto 
TG. ⬇️

Join our telegram community 
Click below 👇 
https://t.co/U7hQG1gqEQ https://t.co/sZ8BJ9wNpm",2026-03-28 01:41:40+00:00,,0,0,0,vip feedbacks message to participate bbb26 wwenxt btc eth crypto tg join our telegram community click below,neutral,0.9328110814094543
"✨💰 MARA Holdings just dumped a whopping $1.1B worth of 🪐 Bitcoin! 🚀 Slashing convertible debt by 30%!! 📊 Bitcoin now at $70,993 with key support at $64,665 🔽 and bear target of $55,605. Crypto's still on the rise! 🚀💪 #CryptoBro",2026-03-28 01:41:30+00:00,,0,0,0,mara holdings just dumped a whopping 1b worth of bitcoin slashing convertible debt by 30 bitcoin now at 993 with key support at 665 and bear target of 605 cryptos still on the rise cryptobro,neutral,0.6810672283172607
"Dickrate or custom dm me🍑💦
#buyingcontent #nsfwtwt chime Bitcoin #btc #chime #buyingcontent",2026-03-28 01:41:28+00:00,,1,0,0,dickrate or custom dm me buyingcontent nsfwtwt chime bitcoin btc chime buyingcontent,neutral,0.9389400482177734
"No way this is worth more than 1 $BTC lol

#pokemon https://t.co/4qwrbUBkcn",2026-03-28 01:41:25+00:00,,6,0,4,no way this is worth more than 1 lol pokemon,neutral,0.9135450124740601
"For $8/month you can get a BTC/BCH miner on LuqEE and take your chances at hitting a block..it's probably less than your daily coffee budget...just sayin!

#Solomining #Crypto #BitcoinMining https://t.co/89GuyOlxi5",2026-03-28 01:41:24+00:00,,6,4,1,for month you can get a btcbch miner on luqee and take your chances at hitting a blockits probably less than your daily coffee budgetjust sayin solomining crypto bitcoinmining,neutral,0.9113396406173706
"It’s always darkest before the dawn, everybody.

Bitcoin just closed its 5th red month in a row, and if it closes March red, that’ll tie the longest losing streak in BTC history.

Last time this happened back in 2018, Bitcoin was sitting at $3,400…and then ripped 300% in just 5 https://t.co/79AicT1Cut",2026-03-28 01:41:02+00:00,,766,80,82,its always darkest before the dawn everybody bitcoin just closed its 5th red month in a row and if it closes march red thatll tie the longest losing streak in btc history last time this happened back in 2018 bitcoin was sitting at 400and then ripped 300 in just 5,neutral,0.5322781205177307
"How to Convert Paysafecard to Crypto (BTC, USDT, ETH, SOL, XRP, XMR) — F... https://t.co/ZPZbPOdq6f via @YouTube",2026-03-28 01:40:59+00:00,,0,1,0,how to convert paysafecard to crypto btc usdt eth sol xrp xmr f via,neutral,0.9164560437202454
"The wealthiest investors know exactly what to do when markets crash..

Sell in the greed and buy in the fear. Right now I am holding Bitcoin and stablecoins so I can take advantage of the opportunity that panic always creates.

#crypto #bitcoin #stablecoins #markets #finance https://t.co/sVmtaB8NOH",2026-03-28 01:40:47+00:00,,0,0,0,the wealthiest investors know exactly what to do when markets crash sell in the greed and buy in the fear right now i am holding bitcoin and stablecoins so i can take advantage of the opportunity that panic always creates crypto bitcoin stablecoins markets finance,neutral,0.9199103116989136
"1 BTC = $66,027.36
1 ETH = $1,984.24
1 BNB = $610.41
1 SOL = $82.40
1 LINK = $8.52
 INVEST NOW!!
$BTC $ETH $BNB $SOL $LINK #Bitcoin #Crypto #Bull #HODL",2026-03-28 01:40:44+00:00,,0,0,0,1 btc 02736 1 eth 98424 1 bnb 41 1 sol 40 1 link 52 invest now bitcoin crypto bull hodl,neutral,0.878339409828186
"🚨 TRUMP JUST DECLARED IT** 🔥

“The US will be the undisputed Bitcoin &amp; Crypto SUPERPOWER of the world

Biggest green light yet.

Next bull run is going to be ABSOLUTELY 🔥

#Bitcoin #Crypto #Trump https://t.co/xpIQGssy6x",2026-03-28 01:40:43+00:00,,2,0,0,trump just declared it the us will be the undisputed bitcoin amp crypto superpower of the world biggest green light yet next bull run is going to be absolutely bitcoin crypto trump,neutral,0.921471357345581
"twitter x account for sale • selling this account 

📩 dm if interested 

wts lfb selling this visible twt acc fs sell aged old crypto nft binance community bitcoin blockchain bts valo valorant  #ratszone #zonauang https://t.co/eaxKMIyXc3",2026-03-28 01:40:37+00:00,,0,1,0,twitter x account for sale selling this account dm if interested wts lfb selling this visible twt acc fs sell aged old crypto nft binance community bitcoin blockchain bts valo valorant ratszone zonauang,neutral,0.9422793388366699
Another $BTC attack just dropped. $42M in $BTC lost in a security exploit — funds at risk Who's actually checking smart contracts before aping in? #Bitcoin #BTC,2026-03-28 01:40:36+00:00,,0,4,0,another attack just dropped in lost in a security exploit funds at risk whos actually checking smart contracts before aping in bitcoin btc,neutral,0.8931044936180115
"President Trump recently declared the U.S. will become the undisputed #Bitcoin and crypto superpower of the world. In his latest remarks, he emphasized America’s leadership in 
digital assets, pushing for faster market structure legislation, and warning against delays (that could https://t.co/qi4J5Bwv3d",2026-03-28 01:40:33+00:00,,8,0,1,president trump recently declared the us will become the undisputed bitcoin and crypto superpower of the world in his latest remarks he emphasized americas leadership in digital assets pushing for faster market structure legislation and warning against delays that could,positive,0.7743293046951294
"JUST IN: Morgan Stanley sparks the Bitcoin‑ETF fee battle – Wall Street officially embraces BTC?
Morgan Stanley plans to launch a spot Bitcoin ETF with a fee of 14 basis points, lower than current low-cost competitors and potentially sparking a new fee war.
If approved, the MSBT https://t.co/EjP8l2Ilsf",2026-03-28 01:40:20+00:00,,1,0,1,just in morgan stanley sparks the bitcoinetf fee battle wall street officially embraces btc morgan stanley plans to launch a spot bitcoin etf with a fee of 14 basis points lower than current lowcost competitors and potentially sparking a new fee war if approved the msbt,positive,0.5243437886238098
"Bitcoin''s fixed supply of 21 million coins creates a deflationary asset, potentially increasing in value over time.",2026-03-28 01:40:15+00:00,,1,0,3,bitcoins fixed supply of 21 million coins creates a deflationary asset potentially increasing in value over time,negative,0.8133409023284912
BTC USD TODAY OUTLOOK BEARIS https://t.co/XKfxtpm4ao,2026-03-28 01:40:10+00:00,,2,2,1,btc usd today outlook bearis,negative,0.5926652550697327
"Thread: How to make a Bitcoin payment in Utexo with the Bitcoin Tribe wallet

1️⃣ Open Bitcoin Tribe - Launch the app and select the “Utexo” network tab. Make sure you’ve switched to the Utexo testnet/mainnet (as needed).

2️⃣ Fund your Tribe address - Copy the Tribe wallet’s Utexo https://t.co/IOU5ClKExM",2026-03-28 01:39:59+00:00,,0,0,0,thread how to make a bitcoin payment in utexo with the bitcoin tribe wallet 1 open bitcoin tribe launch the app and select the utexo network tab make sure youve switched to the utexo testnetmainnet as needed 2 fund your tribe address copy the tribe wallets utexo,neutral,0.9368028044700623
